,date,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,surface_pressure,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,temperature_2m_K,surface_pressure_Pa,density,speed_of_sound,predictions
135,2024-10-18 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
136,2024-10-18 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
137,2024-10-18 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
138,2024-10-18 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
139,2024-10-18 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
140,2024-10-18 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
141,2024-10-18 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
142,2024-10-18 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
143,2024-10-18 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
144,2024-10-18 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
145,2024-10-19 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
146,2024-10-19 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
147,2024-10-19 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
148,2024-10-19 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
149,2024-10-19 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
150,2024-10-19 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
151,2024-10-19 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
152,2024-10-19 07:00:00+00:00,12.535001,78.44014,0.0,0.0,0.0,1016.25415,0.0,12.7279215,25.44566,241.2603,244.8852,285.685001,101625.415,1239.2322108696358,10.714917640595576,101625.07
153,2024-10-19 08:00:00+00:00,12.385,80.02161,0.0,0.0,0.0,1016.1531,0.0,12.47726,24.983713,243.43501,246.20515,285.535,101615.31,1239.7599343406134,10.712104298303952,101616.234
154,2024-10-19 09:00:00+00:00,12.135,81.89726,0.0,0.0,0.0,1016.15155,0.0,11.7,23.513954,247.3801,250.31657,285.285,101615.155,1240.844463894393,10.707413783100266,101616.234
155,2024-10-19 10:00:00+00:00,11.935,83.54342,0.0,0.0,0.0,1016.44965,0.0,12.413477,23.83624,240.4613,244.98314,285.085,101644.965,1242.0792439948907,10.703659891007018,101642.91
156,2024-10-19 11:00:00+00:00,12.435,80.84118,0.0,0.0,0.0,1016.6528,0.0,14.178927,23.464987,236.91513,240.09166,285.585,101665.28,1240.1524315333616,10.713042154905642,101663.2
157,2024-10-19 12:00:00+00:00,13.835,78.11032,0.0,0.0,0.0,1017.06134,0.0,12.24,18.273325,241.92761,243.68741,286.985,101706.134,1234.5985130696797,10.739268887312468,101710.06
158,2024-10-19 13:00:00+00:00,15.735001,71.930664,0.0,0.0,0.0,1016.97424,0.0,10.662626,14.578888,248.19853,249.77505,288.885001,101697.424,1226.3735058098134,10.774760220418692,101695.69
159,2024-10-19 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
160,2024-10-19 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
161,2024-10-19 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
162,2024-10-19 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
163,2024-10-19 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
164,2024-10-19 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
165,2024-10-19 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
166,2024-10-19 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
167,2024-10-19 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
168,2024-10-19 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
169,2024-10-20 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
170,2024-10-20 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
171,2024-10-20 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
172,2024-10-20 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
173,2024-10-20 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
174,2024-10-20 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
175,2024-10-20 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
176,2024-10-20 07:00:00+00:00,12.535001,78.44014,0.0,0.0,0.0,1016.25415,0.0,12.7279215,25.44566,241.2603,244.8852,285.685001,101625.415,1239.2322108696358,10.714917640595576,101625.07
177,2024-10-20 08:00:00+00:00,12.385,80.02161,0.0,0.0,0.0,1016.1531,0.0,12.47726,24.983713,243.43501,246.20515,285.535,101615.31,1239.7599343406134,10.712104298303952,101616.234
178,2024-10-20 09:00:00+00:00,12.135,81.89726,0.0,0.0,0.0,1016.15155,0.0,11.7,23.513954,247.3801,250.31657,285.285,101615.155,1240.844463894393,10.707413783100266,101616.234
179,2024-10-20 10:00:00+00:00,11.935,83.54342,0.0,0.0,0.0,1016.44965,0.0,12.413477,23.83624,240.4613,244.98314,285.085,101644.965,1242.0792439948907,10.703659891007018,101642.91
180,2024-10-20 11:00:00+00:00,12.435,80.84118,0.0,0.0,0.0,1016.6528,0.0,14.178927,23.464987,236.91513,240.09166,285.585,101665.28,1240.1524315333616,10.713042154905642,101663.2
181,2024-10-20 12:00:00+00:00,13.835,78.11032,0.0,0.0,0.0,1017.06134,0.0,12.24,18.273325,241.92761,243.68741,286.985,101706.134,1234.5985130696797,10.739268887312468,101710.06
182,2024-10-20 13:00:00+00:00,15.735001,71.930664,0.0,0.0,0.0,1016.97424,0.0,10.662626,14.578888,248.19853,249.77505,288.885001,101697.424,1226.3735058098134,10.774760220418692,101695.69
183,2024-10-20 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
184,2024-10-20 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
185,2024-10-20 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
186,2024-10-20 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
187,2024-10-20 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
188,2024-10-20 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
189,2024-10-20 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
190,2024-10-20 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
191,2024-10-20 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
192,2024-10-20 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
193,2024-10-21 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
194,2024-10-21 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
195,2024-10-21 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
196,2024-10-21 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
197,2024-10-21 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
198,2024-10-21 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
199,2024-10-21 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
200,2024-10-21 07:00:00+00:00,12.535001,78.44014,0.0,0.0,0.0,1016.25415,0.0,12.7279215,25.44566,241.2603,244.8852,285.685001,101625.415,1239.2322108696358,10.714917640595576,101625.07
201,2024-10-21 08:00:00+00:00,12.385,80.02161,0.0,0.0,0.0,1016.1531,0.0,12.47726,24.983713,243.43501,246.20515,285.535,101615.31,1239.7599343406134,10.712104298303952,101616.234
202,2024-10-21 09:00:00+00:00,12.135,81.89726,0.0,0.0,0.0,1016.15155,0.0,11.7,23.513954,247.3801,250.31657,285.285,101615.155,1240.844463894393,10.707413783100266,101616.234
203,2024-10-21 10:00:00+00:00,11.935,83.54342,0.0,0.0,0.0,1016.44965,0.0,12.413477,23.83624,240.4613,244.98314,285.085,101644.965,1242.0792439948907,10.703659891007018,101642.91
204,2024-10-21 11:00:00+00:00,12.435,80.84118,0.0,0.0,0.0,1016.6528,0.0,14.178927,23.464987,236.91513,240.09166,285.585,101665.28,1240.1524315333616,10.713042154905642,101663.2
205,2024-10-21 12:00:00+00:00,13.835,78.11032,0.0,0.0,0.0,1017.06134,0.0,12.24,18.273325,241.92761,243.68741,286.985,101706.134,1234.5985130696797,10.739268887312468,101710.06
206,2024-10-21 13:00:00+00:00,15.735001,71.930664,0.0,0.0,0.0,1016.97424,0.0,10.662626,14.578888,248.19853,249.77505,288.885001,101697.424,1226.3735058098134,10.774760220418692,101695.69
207,2024-10-21 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
208,2024-10-21 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
209,2024-10-21 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
210,2024-10-21 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
211,2024-10-21 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
212,2024-10-21 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
213,2024-10-21 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
214,2024-10-21 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
215,2024-10-21 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
216,2024-10-21 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
217,2024-10-22 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
218,2024-10-22 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
219,2024-10-22 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
220,2024-10-22 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
221,2024-10-22 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
222,2024-10-22 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
223,2024-10-22 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
224,2024-10-22 07:00:00+00:00,12.535001,78.44014,0.0,0.0,0.0,1016.25415,0.0,12.7279215,25.44566,241.2603,244.8852,285.685001,101625.415,1239.2322108696358,10.714917640595576,101625.07
225,2024-10-22 08:00:00+00:00,12.385,80.02161,0.0,0.0,0.0,1016.1531,0.0,12.47726,24.983713,243.43501,246.20515,285.535,101615.31,1239.7599343406134,10.712104298303952,101616.234
226,2024-10-22 09:00:00+00:00,12.135,81.89726,0.0,0.0,0.0,1016.15155,0.0,11.7,23.513954,247.3801,250.31657,285.285,101615.155,1240.844463894393,10.707413783100266,101616.234
227,2024-10-22 10:00:00+00:00,11.935,83.54342,0.0,0.0,0.0,1016.44965,0.0,12.413477,23.83624,240.4613,244.98314,285.085,101644.965,1242.0792439948907,10.703659891007018,101642.91
228,2024-10-22 11:00:00+00:00,12.435,80.84118,0.0,0.0,0.0,1016.6528,0.0,14.178927,23.464987,236.91513,240.09166,285.585,101665.28,1240.1524315333616,10.713042154905642,101663.2
229,2024-10-22 12:00:00+00:00,13.835,78.11032,0.0,0.0,0.0,1017.06134,0.0,12.24,18.273325,241.92761,243.68741,286.985,101706.134,1234.5985130696797,10.739268887312468,101710.06
230,2024-10-22 13:00:00+00:00,15.735001,71.930664,0.0,0.0,0.0,1016.97424,0.0,10.662626,14.578888,248.19853,249.77505,288.885001,101697.424,1226.3735058098134,10.774760220418692,101695.69
231,2024-10-22 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
232,2024-10-22 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
233,2024-10-22 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
234,2024-10-22 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
235,2024-10-22 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
236,2024-10-22 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
237,2024-10-22 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
238,2024-10-22 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
239,2024-10-22 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
240,2024-10-22 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
241,2024-10-23 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
242,2024-10-23 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
243,2024-10-23 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
244,2024-10-23 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
245,2024-10-23 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
246,2024-10-23 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
247,2024-10-23 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
248,2024-10-23 07:00:00+00:00,12.535001,78.44014,0.0,0.0,0.0,1016.25415,0.0,12.7279215,25.44566,241.2603,244.8852,285.685001,101625.415,1239.2322108696358,10.714917640595576,101625.07
249,2024-10-23 08:00:00+00:00,12.385,80.02161,0.0,0.0,0.0,1016.1531,0.0,12.47726,24.983713,243.43501,246.20515,285.535,101615.31,1239.7599343406134,10.712104298303952,101616.234
250,2024-10-23 09:00:00+00:00,12.135,81.89726,0.0,0.0,0.0,1016.15155,0.0,11.7,23.513954,247.3801,250.31657,285.285,101615.155,1240.844463894393,10.707413783100266,101616.234
251,2024-10-23 10:00:00+00:00,11.935,83.54342,0.0,0.0,0.0,1016.44965,0.0,12.413477,23.83624,240.4613,244.98314,285.085,101644.965,1242.0792439948907,10.703659891007018,101642.91
252,2024-10-23 11:00:00+00:00,12.435,80.84118,0.0,0.0,0.0,1016.6528,0.0,14.178927,23.464987,236.91513,240.09166,285.585,101665.28,1240.1524315333616,10.713042154905642,101663.2
253,2024-10-23 12:00:00+00:00,13.835,78.11032,0.0,0.0,0.0,1017.06134,0.0,12.24,18.273325,241.92761,243.68741,286.985,101706.134,1234.5985130696797,10.739268887312468,101710.06
254,2024-10-23 13:00:00+00:00,15.735001,71.930664,0.0,0.0,0.0,1016.97424,0.0,10.662626,14.578888,248.19853,249.77505,288.885001,101697.424,1226.3735058098134,10.774760220418692,101695.69
255,2024-10-23 14:00:00+00:00,18.085,67.322716,0.0,0.0,0.0,1016.5906,0.0,9.257321,12.245293,243.43501,245.69547,291.235,101659.06,1216.018897771631,10.81849629166076,101657.65
256,2024-10-23 15:00:00+00:00,20.385,60.885075,0.0,0.0,0.0,1016.2063,0.0,9.252069,12.033103,232.90707,235.359,293.535,101620.63,1206.0346671100922,10.861131290278612,101620.84
257,2024-10-23 16:00:00+00:00,22.435,52.653374,0.0,0.0,0.0,1015.8201,0.0,9.220499,11.989946,231.34016,234.16226,295.585,101582.01,1197.2151713696337,10.898991477262664,101583.82
258,2024-10-23 17:00:00+00:00,23.835,47.122967,0.0,0.0,0.0,1014.8308,0.0,7.8149853,9.826088,241.07367,241.55717,296.985,101483.08,1190.4109848221178,10.924771816502918,101486.53
259,2024-10-23 18:00:00+00:00,24.734999,43.34099,0.0,0.0,0.0,1014.1379,0.0,6.1226463,7.4932766,245.69547,245.89777,297.884999,101413.79,1186.004073983904,10.9413127965323,101415.805
260,2024-10-23 19:00:00+00:00,25.035,40.911613,0.0,0.0,0.0,1013.7405,0.0,4.7928696,5.991594,235.71307,237.26477,298.185,101374.05,1184.3465670449714,10.946820926812292,101375.9
261,2024-10-23 20:00:00+00:00,24.635,45.511345,0.0,0.0,0.0,1013.738,0.0,3.550155,6.696387,210.46547,216.25392,297.785,101373.8,1185.934517101989,10.939476161286208,101375.9
262,2024-10-23 21:00:00+00:00,21.685,60.98803,0.0,0.0,0.0,1013.819,0.0,7.3821945,10.387107,178.60284,188.97255,294.835,101381.9,1197.896206195666,10.885155464934565,101383.04
263,2024-10-23 22:00:00+00:00,19.935,54.489597,0.0,0.0,0.0,1014.1073,0.0,8.459999,18.119305,180.0,193.20793,293.085,101410.73,1205.3914814577406,10.852802839325864,101407.24
264,2024-10-23 23:00:00+00:00,14.535001,72.67655,0.0,0.0,0.0,1018.06415,0.0,8.139901,18.38557,288.03436,288.25766,287.685001,101806.415,1232.8087998649446,10.752358283022287,101801.35
265,2024-10-24 00:00:00+00:00,14.485001,77.68973,0.0,0.0,0.0,1018.3632,0.0,9.059205,22.090187,249.04414,255.8505,287.635001,101836.32,1233.385293618633,10.7514238560032,101839.32
266,2024-10-24 01:00:00+00:00,14.285001,75.107925,0.0,0.0,0.0,1018.06256,0.0,10.1456785,23.226278,244.7989,252.40749,287.435001,101806.256,1233.879122874861,10.747685335515808,101801.35
267,2024-10-24 02:00:00+00:00,13.785001,77.06415,0.0,0.0,0.0,1017.6598,0.0,11.19189,24.502487,242.19862,248.90198,286.935001,101765.98,1235.540234314257,10.738333339994089,101771.24
268,2024-10-24 03:00:00+00:00,13.385,78.04206,0.0,0.0,0.0,1017.4577,0.0,12.156331,25.369785,242.6762,248.3495,286.535,101745.77,1237.0193284218244,10.73084585662323,101749.63
269,2024-10-24 04:00:00+00:00,13.085,78.78673,0.0,0.0,0.0,1017.1559,0.0,12.320471,25.331442,244.93256,250.9212,286.235,101715.59,1237.9485245232906,10.72522682782738,101714.3
270,2024-10-24 05:00:00+00:00,12.835,78.48512,0.0,0.0,0.0,1016.8549,0.0,13.049689,26.02043,245.55606,250.18611,285.985,101685.49,1238.664046221338,10.72054205407225,101681.39
271,2024-10-24 06:00:00+00:00,12.685,77.67275,0.0,0.0,0.0,1016.5545,0.0,13.53236,26.51932,241.38963,246.39288,285.835,101655.45,1238.9479511636987,10.717730206904903,101657.65
