,date,temperature_2m,relative_humidity_2m,precipitation,rain,weather_code,surface_pressure,cloud_cover,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m
301,2024-10-29 13:00:00+00:00,21.0415,73.0,0.0,0.0,2.0,1016.2104,57.0,13.392774,24.696104,233.74606,239.32278
302,2024-10-29 14:00:00+00:00,22.241499,68.0,0.0,0.0,2.0,1016.01843,74.0,13.779114,23.532547,236.7251,240.6901
303,2024-10-29 15:00:00+00:00,23.2915,62.0,0.0,0.0,3.0,1015.7257,90.0,13.891522,22.870626,238.78166,241.8215
304,2024-10-29 16:00:00+00:00,24.0915,56.0,0.0,0.0,3.0,1015.0321,87.0,13.70839,22.057161,240.06857,243.85321
305,2024-10-29 17:00:00+00:00,24.6915,50.0,0.0,0.0,3.0,1014.1375,85.0,13.53236,21.273533,241.38963,246.0375
306,2024-10-29 18:00:00+00:00,24.991499,45.0,0.0,0.0,3.0,1013.4407,82.0,13.0447235,20.523157,242.02061,248.38516
307,2024-10-29 19:00:00+00:00,24.8915,43.0,0.0,0.0,2.0,1013.0409,67.0,12.074766,18.671474,243.43501,250.86626
308,2024-10-29 20:00:00+00:00,24.3915,42.0,0.0,0.0,2.0,1012.7381,51.0,10.787993,16.965895,244.2901,252.71841
309,2024-10-29 21:00:00+00:00,23.4415,43.0,0.0,0.0,1.0,1012.7321,36.0,9.83268,16.071491,246.25049,254.40712
310,2024-10-29 22:00:00+00:00,21.8415,47.0,0.0,0.0,1.0,1013.0215,48.0,10.163227,17.992796,247.06787,250.11475
311,2024-10-29 23:00:00+00:00,19.7915,53.0,0.0,0.0,2.0,1013.5075,60.0,10.636766,21.273533,246.0375,246.0375
312,2024-10-30 00:00:00+00:00,17.741499,58.0,0.0,0.0,2.0,1014.0931,72.0,9.449572,21.194187,252.25523,249.10216
313,2024-10-30 01:00:00+00:00,15.6414995,59.0,0.0,0.0,3.0,1014.7778,81.0,6.28713,15.84,283.24054,270.0
314,2024-10-30 02:00:00+00:00,13.4915,59.0,0.0,0.0,3.0,1015.4621,91.0,7.968939,14.264361,341.56494,317.0454
315,2024-10-30 03:00:00+00:00,11.7915,61.0,0.0,0.0,3.0,1016.14923,100.0,12.6462,19.770523,4.8990126,349.50858
316,2024-10-30 04:00:00+00:00,10.841499,67.0,0.0,0.0,3.0,1016.74146,100.0,16.595179,24.57511,12.528798,5.0423646
317,2024-10-30 05:00:00+00:00,10.3914995,74.0,0.0,0.0,3.0,1017.3374,100.0,20.380579,28.483257,17.474865,16.144413
318,2024-10-30 06:00:00+00:00,10.0415,78.0,0.0,0.0,3.0,1017.9337,100.0,22.66857,31.956968,20.44963,22.520613
319,2024-10-30 07:00:00+00:00,9.6915,77.0,0.0,0.0,3.0,1018.52997,100.0,23.73271,33.818928,22.28564,25.201094
320,2024-10-30 08:00:00+00:00,9.4415,73.0,0.0,0.0,3.0,1019.02747,100.0,23.358425,33.809345,24.590105,26.564985
321,2024-10-30 09:00:00+00:00,9.2915,70.0,0.0,0.0,3.0,1019.6253,100.0,22.862123,33.332577,26.161512,27.671995
322,2024-10-30 10:00:00+00:00,9.2415,69.0,0.0,0.0,3.0,1020.2238,98.0,22.218153,32.10667,26.980152,30.302603
323,2024-10-30 11:00:00+00:00,9.2915,69.0,0.0,0.0,3.0,1020.823,97.0,20.94507,30.652895,28.767557,33.50346
324,2024-10-30 12:00:00+00:00,9.4415,69.0,0.0,0.0,3.0,1021.323,95.0,20.188908,29.30409,31.138918,37.01076
325,2024-10-30 13:00:00+00:00,9.6915,70.0,0.0,0.0,3.0,1021.92346,93.0,19.878391,28.348713,35.417145,40.364468
326,2024-10-30 14:00:00+00:00,10.091499,72.0,0.0,0.0,3.0,1022.4254,91.0,19.914215,27.757376,40.601215,43.423504
327,2024-10-30 15:00:00+00:00,10.4915,73.0,0.0,0.0,3.0,1022.72766,89.0,19.346441,27.0024,44.999897,47.16109
328,2024-10-30 16:00:00+00:00,10.9415,71.0,0.0,0.0,3.0,1022.5309,93.0,17.610588,25.63847,49.144714,51.842735
329,2024-10-30 17:00:00+00:00,11.3914995,68.0,0.0,0.0,3.0,1022.13495,96.0,15.778516,23.966375,55.222095,57.264786
330,2024-10-30 18:00:00+00:00,11.7915,65.0,0.0,0.0,3.0,1021.7385,100.0,14.336861,22.702845,61.504463,62.622387
331,2024-10-30 19:00:00+00:00,12.091499,64.0,0.0,0.0,3.0,1021.54083,100.0,14.24163,22.127556,69.27436,68.025444
332,2024-10-30 20:00:00+00:00,12.2915,64.0,0.0,0.0,3.0,1021.4424,100.0,14.759999,22.206486,77.319626,73.033775
333,2024-10-30 21:00:00+00:00,12.4415,64.0,0.0,0.0,3.0,1021.34375,100.0,15.629972,22.530937,82.056625,77.074
334,2024-10-30 22:00:00+00:00,12.5415,65.0,0.0,0.0,3.0,1021.34436,100.0,16.299694,23.087763,83.659904,79.21576
335,2024-10-30 23:00:00+00:00,12.591499,66.0,0.0,0.0,3.0,1021.4446,100.0,16.700275,23.73271,82.56869,80.39487
336,2024-10-31 00:00:00+00:00,12.4915,67.0,0.0,0.0,3.0,1021.54376,100.0,16.394829,23.319553,81.15827,81.11942
337,2024-10-31 01:00:00+00:00,12.1414995,68.0,0.0,0.0,3.0,1021.641,100.0,15.39184,21.897945,79.21575,80.53775
338,2024-10-31 02:00:00+00:00,11.6414995,68.0,0.0,0.0,3.0,1021.73755,100.0,13.627795,19.770523,77.79955,79.50858
339,2024-10-31 03:00:00+00:00,11.2415,69.0,0.0,0.0,3.0,1021.73474,100.0,11.966954,17.298738,74.2913,77.98855
340,2024-10-31 04:00:00+00:00,10.9915,70.0,0.0,0.0,3.0,1021.53357,100.0,10.028439,14.84318,68.96242,75.96373
341,2024-10-31 05:00:00+00:00,10.7915,71.0,0.0,0.0,3.0,1021.1326,100.0,8.0899935,12.0694,57.724377,72.64589
342,2024-10-31 06:00:00+00:00,10.6414995,72.0,0.0,0.0,3.0,1020.8322,100.0,6.8777895,10.163227,47.12111,67.06787
343,2024-10-31 07:00:00+00:00,10.5415,72.0,0.0,0.0,3.0,1020.5322,100.0,6.638072,9.693296,40.601215,58.671368
344,2024-10-31 08:00:00+00:00,10.4915,72.0,0.0,0.0,3.0,1020.23254,100.0,6.696387,10.464797,36.253937,49.185013
345,2024-10-31 09:00:00+00:00,10.341499,73.0,0.0,0.0,3.0,1019.9318,100.0,6.3690495,10.514218,42.709366,51.952908
346,2024-10-31 10:00:00+00:00,9.8914995,76.0,0.0,0.0,3.0,1019.72925,100.0,6.28713,10.483357,66.37061,74.054535
347,2024-10-31 11:00:00+00:00,9.341499,79.0,0.0,0.0,3.0,1019.5259,100.0,7.928178,13.138765,92.60251,99.46225
348,2024-10-31 12:00:00+00:00,9.0415,81.0,0.0,0.0,3.0,1019.324,100.0,10.24578,16.1198,108.43504,113.70266
349,2024-10-31 13:00:00+00:00,9.2415,79.0,0.0,0.0,3.0,1019.22577,90.0,11.609651,17.595861,119.74479,120.76265
350,2024-10-31 14:00:00+00:00,9.7415,76.0,0.0,0.0,3.0,1019.229,80.0,13.104198,18.0,127.18479,126.86999
351,2024-10-31 15:00:00+00:00,10.1915,73.0,0.0,0.0,2.0,1018.93274,70.0,14.05845,18.947083,129.80553,128.82983
352,2024-10-31 16:00:00+00:00,10.591499,72.0,0.0,0.0,2.0,1018.13715,68.0,15.484185,21.175837,125.537766,125.311295
353,2024-10-31 17:00:00+00:00,11.0415,72.0,0.0,0.0,2.0,1017.1422,65.0,16.75064,23.4,118.21727,120.51016
354,2024-10-31 18:00:00+00:00,11.2915,73.0,0.0,0.0,2.0,1016.1457,63.0,17.58481,24.798225,112.89059,117.68098
355,2024-10-31 19:00:00+00:00,11.341499,78.0,0.0,0.0,2.0,1015.34766,75.0,16.645864,23.507753,111.57137,117.34979
356,2024-10-31 20:00:00+00:00,11.2415,84.0,0.0,0.0,3.0,1014.7482,87.0,15.042659,20.94507,111.03758,118.767555
357,2024-10-31 21:00:00+00:00,11.0415,89.0,0.0,0.0,3.0,1014.148,99.0,13.570615,19.272614,111.801476,122.79953
358,2024-10-31 22:00:00+00:00,10.841499,91.0,0.0,0.0,3.0,1013.6474,80.0,12.72283,19.734436,115.11481,128.33337
359,2024-10-31 23:00:00+00:00,10.5415,91.0,0.0,0.0,2.0,1013.2463,61.0,12.413477,21.382906,119.53869,135.0001
